SM..OH..C24.1,SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.726103
SM..OH..C22.2,SM.C16.0,SM.C16.1,SM.C24.0,,       AUC: 0.726103
SM..OH..C24.1,SM.C16.1,SM.C18.0,SM.C24.0,,       AUC: 0.726103
SM..OH..C24.1,SM.C16.0,SM.C18.1,SM.C24.0,,       AUC: 0.726103
SM..OH..C22.2,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.726103
SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,SM.C24.1,,       AUC: 0.726103
SM..OH..C22.2,SM.C18.0,SM.C20.2,SM.C24.1,,       AUC: 0.726103
SM..OH..C22.2,SM.C18.0,SM.C24.0,SM.C24.1,,       AUC: 0.726103
SM..OH..C24.1,SM.C18.0,SM.C24.0,SM.C24.1,,       AUC: 0.726103
SM..OH..C22.2,SM.C16.0,SM.C16.1,SM.C20.2,,       AUC: 0.725184
SM..OH..C22.2,SM.C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.725184
SM..OH..C22.2,SM.C16.0,SM.C18.1,SM.C24.0,,       AUC: 0.725184
SM.C16.1,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.725184
SM.C16.1,SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.725184
SM.C18.0,SM.C18.1,SM.C20.2,SM.C24.1,,       AUC: 0.725184
SM..OH..C24.1,SM.C16.1,SM.C18.1,H1,,       AUC: 0.725184
SM..OH..C22.2,SM..OH..C24.1,SM.C24.0,H1,,       AUC: 0.725184
SM..OH..C24.1,SM.C16.0,SM.C24.1,H1,,       AUC: 0.725184
SM..OH..C24.1,SM.C18.1,SM.C24.1,H1,,       AUC: 0.725184
SM.C18.0,SM.C18.1,SM.C24.1,H1,,       AUC: 0.725184
SM.C18.0,SM.C20.2,SM.C24.1,H1,,       AUC: 0.725184
SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,H1,,       AUC: 0.724265
SM..OH..C24.1,SM.C16.0,SM.C18.0,H1,,       AUC: 0.724265
SM..OH..C22.2,SM..OH..C24.1,SM.C18.1,H1,,       AUC: 0.724265
SM.C16.0,SM.C16.1,SM.C18.1,H1,,       AUC: 0.724265
SM.C16.0,SM.C18.0,SM.C18.1,H1,,       AUC: 0.724265
SM..OH..C22.2,SM.C18.1,SM.C20.2,H1,,       AUC: 0.724265
SM..OH..C24.1,SM.C18.1,SM.C24.0,H1,,       AUC: 0.724265
SM.C16.0,SM.C20.2,SM.C24.0,H1,,       AUC: 0.724265
SM.C16.0,SM.C18.0,SM.C24.1,H1,,       AUC: 0.724265
SM..OH..C24.1,SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.712316
SM..OH..C22.2,SM.C16.1,SM.C20.2,H1,,       AUC: 0.712316
SM..OH..C22.2,SM.C16.1,SM.C24.0,H1,,       AUC: 0.712316
SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,SM.C18.1,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.0,SM.C18.0,SM.C18.1,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.1,SM.C18.0,SM.C18.1,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.0,SM.C18.1,SM.C20.2,,       AUC: 0.711397
SM..OH..C24.1,SM.C18.0,SM.C20.2,SM.C24.0,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.0,SM.C18.1,SM.C24.1,,       AUC: 0.711397
SM.C16.1,SM.C18.0,SM.C20.2,SM.C24.1,,       AUC: 0.711397
SM..OH..C22.2,SM.C16.1,SM.C18.0,H1,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.1,SM.C24.0,H1,,       AUC: 0.711397
SM..OH..C22.2,SM.C18.0,SM.C24.1,H1,,       AUC: 0.711397
SM..OH..C22.2,SM.C18.1,SM.C24.1,H1,,       AUC: 0.711397
SM..OH..C24.1,SM.C16.0,SM.C18.0,SM.C20.2,,       AUC: 0.710478
SM.C16.0,SM.C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.710478
SM..OH..C24.1,SM.C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.710478
SM..OH..C22.2,SM..OH..C24.1,SM.C20.2,SM.C24.0,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.0,SM.C18.0,SM.C24.1,,       AUC: 0.710478
SM..OH..C24.1,SM.C16.0,SM.C18.0,SM.C24.1,,       AUC: 0.710478
SM.C16.0,SM.C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.710478
SM..OH..C22.2,SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.710478
SM.C16.0,SM.C20.2,SM.C24.0,SM.C24.1,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.0,SM.C18.0,H1,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.0,SM.C18.1,H1,,       AUC: 0.710478
SM..OH..C22.2,SM.C18.0,SM.C18.1,H1,,       AUC: 0.710478
SM.C16.1,SM.C24.0,SM.C24.1,H1,,       AUC: 0.710478
SM.C16.0,SM.C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.709559
SM..OH..C24.1,SM.C18.1,SM.C24.0,SM.C24.1,,       AUC: 0.709559
SM..OH..C22.2,SM.C16.0,SM.C16.1,H1,,       AUC: 0.709559
SM..OH..C24.1,SM.C16.0,SM.C24.0,H1,,       AUC: 0.709559
SM.C18.0,SM.C24.0,SM.C24.1,H1,,       AUC: 0.709559
SM..OH..C22.2,SM.C16.0,SM.C16.1,SM.C18.0,,       AUC: 0.70864
SM.C16.0,SM.C16.1,SM.C18.0,SM.C24.0,,       AUC: 0.70864
SM.C18.1,SM.C20.2,SM.C24.0,H1,,       AUC: 0.70864
SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,SM.C24.0,,       AUC: 0.696691
SM..OH..C24.1,SM.C16.0,SM.C16.1,SM.C18.1,,       AUC: 0.695772
SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,SM.C18.1,,       AUC: 0.695772
SM..OH..C22.2,SM.C16.1,SM.C18.0,SM.C18.1,,       AUC: 0.695772
SM.C16.0,SM.C16.1,SM.C18.0,SM.C18.1,,       AUC: 0.695772
SM..OH..C22.2,SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.695772
SM.C16.1,SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.695772
SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,SM.C24.0,,       AUC: 0.695772
SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,SM.C24.1,,       AUC: 0.695772
SM.C18.0,SM.C20.2,SM.C24.0,SM.C24.1,,       AUC: 0.695772
SM.C18.1,SM.C20.2,SM.C24.0,SM.C24.1,,       AUC: 0.695772
SM..OH..C22.2,SM.C16.0,SM.C24.0,H1,,       AUC: 0.695772
SM.C16.0,SM.C16.1,SM.C24.0,H1,,       AUC: 0.695772
SM.C16.1,SM.C18.0,SM.C24.0,H1,,       AUC: 0.695772
SM..OH..C22.2,SM.C20.2,SM.C24.0,H1,,       AUC: 0.695772
SM.C16.0,SM.C18.1,SM.C24.1,H1,,       AUC: 0.695772
SM..OH..C24.1,SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.694853
SM.C16.0,SM.C18.0,SM.C20.2,SM.C24.1,,       AUC: 0.694853
SM.C16.1,SM.C18.0,SM.C18.1,H1,,       AUC: 0.694853
SM..OH..C22.2,SM.C16.0,SM.C20.2,H1,,       AUC: 0.694853
SM..OH..C22.2,SM.C18.1,SM.C24.0,H1,,       AUC: 0.694853
SM.C16.0,SM.C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.693934
SM..OH..C24.1,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.693934
SM.C16.0,SM.C18.1,SM.C20.2,SM.C24.1,,       AUC: 0.693934
SM.C16.0,SM.C18.1,SM.C20.2,H1,,       AUC: 0.693934
SM.C16.0,SM.C18.0,SM.C24.0,H1,,       AUC: 0.693934
SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,SM.C18.0,,       AUC: 0.681985
SM..OH..C22.2,SM.C16.1,SM.C18.0,SM.C24.0,,       AUC: 0.681985
SM..OH..C22.2,SM.C18.0,SM.C24.0,H1,,       AUC: 0.681066
SM.C16.1,SM.C18.1,SM.C24.0,H1,,       AUC: 0.681066
SM..OH..C22.2,SM.C24.0,SM.C24.1,H1,,       AUC: 0.681066
SM..OH..C22.2,SM.C16.0,SM.C18.0,SM.C20.2,,       AUC: 0.680147
SM..OH..C22.2,SM.C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.680147
SM.C16.0,SM.C18.0,SM.C24.0,SM.C24.1,,       AUC: 0.680147
SM.C16.0,SM.C18.1,SM.C24.0,SM.C24.1,,       AUC: 0.680147
SM..OH..C24.1,SM.C16.0,SM.C18.1,H1,,       AUC: 0.680147
SM.C18.0,SM.C18.1,SM.C20.2,H1,,       AUC: 0.680147
SM..OH..C24.1,SM.C18.0,SM.C24.0,H1,,       AUC: 0.680147
SM..OH..C22.2,SM.C18.0,SM.C18.1,SM.C24.0,,       AUC: 0.66636
SM.C16.0,SM.C18.1,SM.C24.0,H1,,       AUC: 0.66636
SM..OH..C22.2,SM.C16.0,SM.C18.0,SM.C24.0,,       AUC: 0.665441
SM..OH..C24.1,SM.C16.0,SM.C18.0,SM.C24.0,,       AUC: 0.665441
SM.C16.1,SM.C18.0,SM.C20.2,SM.C24.0,,       AUC: 0.665441
SM..OH..C22.2,SM.C16.0,SM.C18.1,SM.C24.1,,       AUC: 0.665441
SM.C18.0,SM.C18.1,SM.C24.0,H1,,       AUC: 0.665441
SM..OH..C22.2,SM.C16.0,SM.C18.1,SM.C20.2,,       AUC: 0.664522
SM.C16.0,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.664522
SM..OH..C22.2,SM.C16.1,SM.C18.1,H1,,       AUC: 0.664522
SM..OH..C22.2,SM.C18.0,SM.C20.2,H1,,       AUC: 0.664522
SM..OH..C22.2,SM.C18.0,SM.C20.2,SM.C24.0,,       AUC: 0.650735
SM..OH..C22.2,SM.C16.0,SM.C18.0,SM.C18.1,,       AUC: 0.649816
SM.C16.0,SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.649816
SM.C16.1,SM.C18.0,SM.C18.1,SM.C24.0,,       AUC: 0.648897
SM..OH..C22.2,SM.C16.0,SM.C20.2,SM.C24.0,,       AUC: 0.648897
SM..OH..C24.1,SM.C18.0,SM.C18.1,SM.C24.0,,       AUC: 0.63511
SM.C18.0,SM.C18.1,SM.C24.0,SM.C24.1,,       AUC: 0.63511
SM.C18.0,SM.C20.2,SM.C24.0,H1,,       AUC: 0.63511
SM.C16.0,SM.C18.0,SM.C20.2,SM.C24.0,,       AUC: 0.634191
SM.C16.0,SM.C18.0,SM.C18.1,SM.C24.0,,       AUC: 0.619485
SM.C16.0,SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.618566
SM.C18.0,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.589154
