SM..OH..C22.1,SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.801471
SM..OH..C22.2,SM..OH..C24.1,SM.C20.2,SM.C24.1,,       AUC: 0.801471
PC.ae.C44.6,SM.C18.1,SM.C20.2,H1,,       AUC: 0.801471
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C24.1,SM.C18.1,,       AUC: 0.800551
PC.ae.C44.6,SM..OH..C22.2,SM.C16.0,SM.C18.1,,       AUC: 0.800551
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.1,SM.C24.1,,       AUC: 0.800551
PC.ae.C42.4,SM..OH..C22.2,SM.C16.1,SM.C24.1,,       AUC: 0.800551
SM..OH..C14.1,SM..OH..C24.1,SM.C20.2,SM.C24.1,,       AUC: 0.800551
SM..OH..C24.1,SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.800551
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.799632
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C16.0,,       AUC: 0.788603
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C16.1,,       AUC: 0.788603
PC.ae.C44.6,SM.C16.0,SM.C18.0,SM.C20.2,,       AUC: 0.788603
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.787684
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.1,SM.C16.1,,       AUC: 0.787684
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C16.1,,       AUC: 0.787684
PC.ae.C44.6,SM..OH..C22.1,SM.C16.0,SM.C20.2,,       AUC: 0.787684
PC.ae.C44.6,SM..OH..C24.1,SM.C16.0,SM.C20.2,,       AUC: 0.787684
PC.ae.C44.6,SM.C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.787684
PC.ae.C44.6,SM..OH..C22.1,SM.C16.1,SM.C24.0,,       AUC: 0.787684
PC.ae.C44.6,SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.787684
SM..OH..C22.2,SM..OH..C24.1,SM.C16.1,SM.C24.1,,       AUC: 0.787684
SM..OH..C24.1,SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.787684
PC.ae.C42.4,SM..OH..C22.2,SM.C20.2,SM.C24.1,,       AUC: 0.787684
SM..OH..C16.1,SM..OH..C24.1,SM.C16.1,H1,,       AUC: 0.787684
PC.ae.C42.4,PC.ae.C44.6,SM.C20.2,H1,,       AUC: 0.787684
PC.ae.C44.6,SM.C16.1,SM.C24.0,H1,,       AUC: 0.787684
PC.ae.C44.6,SM.C24.0,SM.C24.1,H1,,       AUC: 0.787684
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,SM..OH..C24.1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.786765
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C14.1,SM.C16.0,,       AUC: 0.786765
SM..OH..C16.1,SM..OH..C22.1,SM..OH..C24.1,SM.C16.0,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C24.1,SM.C16.0,SM.C16.1,,       AUC: 0.786765
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,SM.C18.1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,SM.C20.2,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM.C16.0,SM.C20.2,,       AUC: 0.786765
PC.ae.C42.4,SM..OH..C24.1,SM.C16.0,SM.C20.2,,       AUC: 0.786765
PC.ae.C42.4,SM.C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C24.0,,       AUC: 0.786765
SM..OH..C22.2,SM..OH..C24.1,SM.C16.1,SM.C24.0,,       AUC: 0.786765
PC.ae.C44.6,SM.C16.0,SM.C18.0,SM.C24.0,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM.C20.2,SM.C24.0,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C24.1,SM.C20.2,SM.C24.0,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.786765
PC.ae.C42.4,SM..OH..C24.1,SM.C16.1,SM.C24.1,,       AUC: 0.786765
PC.ae.C42.4,PC.ae.C44.6,SM.C20.2,SM.C24.1,,       AUC: 0.786765
SM..OH..C22.1,SM..OH..C22.2,SM.C20.2,SM.C24.1,,       AUC: 0.786765
SM..OH..C22.2,SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.786765
PC.ae.C44.6,SM.C18.1,SM.C20.2,SM.C24.1,,       AUC: 0.786765
SM..OH..C16.1,SM.C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.2,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C24.1,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C22.2,SM.C18.0,H1,,       AUC: 0.786765
PC.ae.C44.6,SM.C16.0,SM.C20.2,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C16.1,SM.C24.0,H1,,       AUC: 0.786765
PC.ae.C44.6,SM..OH..C14.1,SM.C24.1,H1,,       AUC: 0.786765
SM..OH..C14.1,SM..OH..C16.1,SM..OH..C24.1,SM.C16.1,,       AUC: 0.785846
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C16.1,SM.C18.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,SM.C18.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.1,SM.C18.1,,       AUC: 0.785846
SM..OH..C14.1,SM..OH..C24.1,SM.C16.1,SM.C20.2,,       AUC: 0.785846
SM..OH..C22.1,SM..OH..C24.1,SM.C16.1,SM.C20.2,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.1,SM.C18.1,SM.C20.2,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C24.0,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,SM.C24.0,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.785846
SM..OH..C14.1,SM..OH..C22.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.785846
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C24.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C24.1,,       AUC: 0.785846
SM..OH..C16.1,SM..OH..C24.1,SM.C16.1,SM.C24.1,,       AUC: 0.785846
SM..OH..C16.1,SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.2,SM.C18.1,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.1,SM.C20.2,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C22.2,SM.C20.2,SM.C24.1,,       AUC: 0.785846
PC.ae.C42.4,SM..OH..C24.1,SM.C20.2,SM.C24.1,,       AUC: 0.785846
SM.C16.0,SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.785846
SM..OH..C22.2,SM.C18.1,SM.C20.2,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM.C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.785846
SM..OH..C22.2,SM.C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.785846
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.1,H1,,       AUC: 0.785846
SM..OH..C16.1,SM..OH..C24.1,SM.C20.2,H1,,       AUC: 0.785846
SM..OH..C24.1,SM.C16.1,SM.C20.2,H1,,       AUC: 0.785846
SM..OH..C16.1,SM..OH..C24.1,SM.C24.1,H1,,       AUC: 0.785846
SM..OH..C22.1,SM..OH..C22.2,SM.C16.0,SM.C16.1,,       AUC: 0.784926
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C16.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.784926
SM..OH..C14.1,SM..OH..C16.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.784926
SM..OH..C16.1,SM..OH..C22.1,SM..OH..C24.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C42.4,SM..OH..C24.1,SM.C16.0,SM.C24.1,,       AUC: 0.784926
PC.ae.C44.6,SM..OH..C24.1,SM.C16.0,SM.C24.1,,       AUC: 0.784926
PC.ae.C44.6,SM..OH..C14.1,SM.C16.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C44.6,SM..OH..C22.2,SM.C16.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C44.6,SM.C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.784926
PC.ae.C44.6,SM..OH..C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.784926
SM..OH..C22.2,SM..OH..C24.1,SM.C18.1,H1,,       AUC: 0.784926
SM..OH..C24.1,SM.C20.2,SM.C24.1,H1,,       AUC: 0.784926
PC.ae.C42.4,SM..OH..C22.1,SM.C16.1,SM.C24.1,,       AUC: 0.784007
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C24.1,SM.C16.1,,       AUC: 0.773897
PC.ae.C44.6,SM..OH..C16.1,SM.C18.0,SM.C18.1,,       AUC: 0.773897
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C24.1,SM.C20.2,,       AUC: 0.773897
PC.ae.C42.4,PC.ae.C44.6,SM.C16.1,SM.C20.2,,       AUC: 0.773897
PC.ae.C44.6,SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.773897
PC.ae.C44.6,SM.C16.1,SM.C20.2,SM.C24.0,,       AUC: 0.773897
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.1,SM.C16.0,,       AUC: 0.772978
PC.ae.C44.6,SM..OH..C16.1,SM.C16.1,SM.C18.1,,       AUC: 0.772978
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C20.2,,       AUC: 0.772978
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,SM.C20.2,,       AUC: 0.772978
PC.ae.C44.6,SM..OH..C24.1,SM.C18.1,SM.C20.2,,       AUC: 0.772978
PC.ae.C42.4,PC.ae.C44.6,SM.C18.0,SM.C24.1,,       AUC: 0.772978
PC.ae.C42.4,PC.ae.C44.6,SM.C24.0,SM.C24.1,,       AUC: 0.772978
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.1,SM.C16.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.772059
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C16.1,SM.C16.1,,       AUC: 0.772059
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.2,SM.C16.1,,       AUC: 0.772059
SM..OH..C16.1,SM..OH..C22.1,SM..OH..C24.1,SM.C16.1,,       AUC: 0.772059
SM..OH..C16.1,SM..OH..C24.1,SM.C16.0,SM.C16.1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.1,SM.C18.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C18.0,,       AUC: 0.772059
SM..OH..C14.1,SM..OH..C24.1,SM.C16.0,SM.C18.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C24.1,SM.C16.1,SM.C18.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C24.1,SM.C18.1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C24.1,SM.C16.0,SM.C18.1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C24.1,SM.C16.1,SM.C18.1,,       AUC: 0.772059
SM..OH..C16.1,SM..OH..C24.1,SM.C16.1,SM.C18.1,,       AUC: 0.772059
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C24.1,SM.C20.2,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C24.1,SM.C20.2,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C24.1,SM.C20.2,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.1,SM.C16.1,SM.C20.2,,       AUC: 0.772059
SM..OH..C22.1,SM..OH..C24.1,SM.C16.0,SM.C24.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.2,SM.C16.1,SM.C24.0,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.2,SM.C20.2,SM.C24.0,,       AUC: 0.772059
SM..OH..C16.1,SM..OH..C22.2,SM.C16.1,SM.C24.1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.2,SM.C18.0,SM.C24.1,,       AUC: 0.772059
SM..OH..C16.1,SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.772059
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,H1,,       AUC: 0.772059
PC.ae.C42.4,PC.ae.C44.6,SM.C18.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C14.1,SM.C18.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C16.1,SM.C18.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C14.1,SM.C24.0,H1,,       AUC: 0.772059
PC.ae.C44.6,SM.C16.0,SM.C24.0,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C16.1,SM.C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.1,SM.C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C22.2,SM.C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM.C18.0,SM.C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM.C18.1,SM.C24.1,H1,,       AUC: 0.772059
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C14.1,SM..OH..C24.1,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,SM.C16.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,SM.C16.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.1,SM.C16.0,SM.C16.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C24.1,SM.C18.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,,       AUC: 0.77114
SM..OH..C22.1,SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C16.1,SM.C18.0,,       AUC: 0.77114
SM..OH..C16.1,SM.C16.0,SM.C16.1,SM.C18.0,,       AUC: 0.77114
SM..OH..C24.1,SM.C16.0,SM.C16.1,SM.C18.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.2,SM.C18.1,,       AUC: 0.77114
PC.ae.C44.6,SM.C16.0,SM.C16.1,SM.C18.1,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C18.0,SM.C18.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.1,SM.C20.2,,       AUC: 0.77114
SM..OH..C16.1,SM.C16.0,SM.C16.1,SM.C20.2,,       AUC: 0.77114
SM..OH..C24.1,SM.C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C18.1,SM.C20.2,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.2,SM.C24.0,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,SM.C24.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.1,SM.C16.0,SM.C24.0,,       AUC: 0.77114
PC.ae.C42.4,SM..OH..C24.1,SM.C16.1,SM.C24.0,,       AUC: 0.77114
SM..OH..C22.1,SM..OH..C24.1,SM.C16.1,SM.C24.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C24.1,SM.C18.0,SM.C24.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C18.1,SM.C24.0,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,SM.C24.1,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C16.1,SM.C24.1,,       AUC: 0.77114
SM..OH..C14.1,SM..OH..C24.1,SM.C16.1,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM.C16.0,SM.C16.1,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C18.0,SM.C24.1,,       AUC: 0.77114
SM..OH..C24.1,SM.C16.1,SM.C18.0,SM.C24.1,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C18.1,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C24.1,SM.C18.1,SM.C24.1,,       AUC: 0.77114
SM..OH..C22.2,SM..OH..C24.1,SM.C18.1,SM.C24.1,,       AUC: 0.77114
SM..OH..C16.1,SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.2,SM.C24.0,SM.C24.1,,       AUC: 0.77114
SM..OH..C16.1,SM..OH..C24.1,SM.C24.0,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM.C18.1,SM.C24.0,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM.C20.2,SM.C24.0,SM.C24.1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.2,H1,,       AUC: 0.77114
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C16.1,SM.C16.0,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C16.1,H1,,       AUC: 0.77114
SM..OH..C22.2,SM..OH..C24.1,SM.C16.1,H1,,       AUC: 0.77114
PC.ae.C44.6,SM.C16.0,SM.C16.1,H1,,       AUC: 0.77114
SM.C16.0,SM.C16.1,SM.C18.0,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.1,SM.C18.1,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.2,SM.C18.1,H1,,       AUC: 0.77114
PC.ae.C44.6,SM.C16.0,SM.C18.1,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM.C20.2,H1,,       AUC: 0.77114
PC.ae.C42.4,SM.C16.1,SM.C20.2,H1,,       AUC: 0.77114
SM.C16.0,SM.C16.1,SM.C20.2,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C22.1,SM.C24.0,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C24.1,SM.C24.0,H1,,       AUC: 0.77114
PC.ae.C44.6,SM.C16.1,SM.C24.1,H1,,       AUC: 0.77114
SM..OH..C24.1,SM.C16.1,SM.C24.1,H1,,       AUC: 0.77114
SM..OH..C24.1,SM.C18.0,SM.C24.1,H1,,       AUC: 0.77114
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.770221
PC.ae.C44.6,SM..OH..C16.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.770221
PC.ae.C44.6,SM..OH..C22.2,SM..OH..C24.1,SM.C16.0,,       AUC: 0.770221
SM..OH..C14.1,SM..OH..C24.1,SM.C16.1,SM.C18.0,,       AUC: 0.770221
SM..OH..C14.1,SM.C16.0,SM.C16.1,SM.C18.1,,       AUC: 0.770221
SM..OH..C14.1,SM..OH..C24.1,SM.C16.0,SM.C20.2,,       AUC: 0.770221
SM..OH..C22.2,SM..OH..C24.1,SM.C18.1,SM.C20.2,,       AUC: 0.770221
PC.ae.C44.6,SM..OH..C14.1,SM..OH..C24.1,SM.C24.0,,       AUC: 0.770221
PC.ae.C44.6,SM..OH..C14.1,SM.C16.0,SM.C24.0,,       AUC: 0.770221
PC.ae.C44.6,SM.C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.770221
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.2,SM.C24.1,,       AUC: 0.770221
SM..OH..C22.1,SM..OH..C22.2,SM.C16.0,SM.C24.1,,       AUC: 0.770221
SM..OH..C16.1,SM..OH..C24.1,SM.C20.2,SM.C24.1,,       AUC: 0.770221
PC.ae.C42.4,SM.C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.770221
PC.ae.C42.4,SM.C18.1,SM.C20.2,SM.C24.1,,       AUC: 0.770221
PC.ae.C44.6,SM.C16.0,SM.C24.0,SM.C24.1,,       AUC: 0.770221
SM..OH..C22.1,SM.C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.770221
PC.ae.C42.4,SM..OH..C22.2,SM.C18.1,H1,,       AUC: 0.770221
SM..OH..C22.2,SM..OH..C24.1,SM.C20.2,H1,,       AUC: 0.770221
SM..OH..C24.1,SM.C16.0,SM.C20.2,H1,,       AUC: 0.770221
SM..OH..C22.1,SM..OH..C24.1,SM.C24.1,H1,,       AUC: 0.770221
SM.C16.1,SM.C18.1,SM.C24.1,H1,,       AUC: 0.770221
SM..OH..C14.1,SM.C20.2,SM.C24.1,H1,,       AUC: 0.770221
SM.C18.1,SM.C20.2,SM.C24.1,H1,,       AUC: 0.770221
